Country Name,Region Name,Main Grouping,Indicator - Topic,Indicator - Topic description,Indicator Name,Indicator - Unit,Scale,Indicator - Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,45.9779,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,25.4372,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,17.8213,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,35.5159,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,57.0701,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,81.7987,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,76.9529,NULL,NULL,NULL,NULL,,
Algeria,North Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,,,,,NULL,28.2005,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity export (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity final consumption (GWh),GWh,,AFREC Database,,,,,,,,,,,1157,1313,498,1629,1524,1980,2751,2625,3532,4024,4686,4875,5352,7087,8178,8424,8938,5852,5965
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity final consumption per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,70.37319,77.31138,28.33949,89.48892,80.78144,101.2656,135.7687,125.0137,162.3205,178.4515,200.521,201.2919,213.2598,272.5943,303.7837,302.3766,310.2022,196.4801,193.8312
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from biofuels and waste (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from fossil fuels (GWh),GWh,,AFREC Database,,,,,,,,,,,533,587,634,754,752,906,294,720,796,999,1745,1644,1709.76,3449,4439,4572,4546,4623.763,4710.339
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from geothermal energy (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from hydropower (GWh),GWh,,AFREC Database,,,,,,,,,,,912,1017,1143,1241,1491,1747,2665,2497,3134,3173,3703,4007,4287.49,4587.614,5041,5192,5815,5991.684,6193.413
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from nuclear power (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generated from renewable sources (GWh),GWh,,AFREC Database,,,,,,,,,,,912,1017,1143,1241,1491,1747,2665,2497,3134,3173,3703,4009.826,4290.74,4591.352,5045,5197,5820.059,5996.824,6198.636
Angola,Southern Africa,Electricity,Supply,Electricity supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.826,3.2499,3.737385,4,5,5.0587,5.1402,5.223
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity generation per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,87.89046,94.44588,101.1231,109.5951,118.8929,135.6857,146.034,153.2073,180.6114,185.0148,233.1281,233.4501,239.1004,309.264,352.297,350.6549,359.7645,356.5848,354.4843
Angola,Southern Africa,Electricity,Supply,Electricity supply,"Electricity generation, Total (GWh)",GWh,,AFREC Database,,,,,,,,,,,1445,1604,1777,1995,2243,2653,2959,3217,3930,4172,5448,5653.826,6000.5,8040.352,9484,9769,10366.06,10620.59,10908.97
Angola,Southern Africa,Electricity,Supply,Electricity supply,Electricity import (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Bioenergy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,51,51
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Geothermal (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Hydropower (MW),MW,,IRENA database,,,,,,,,,,,232.1,232.1,232.1,233,493,493,493,753,769,769,769,769,854.6,854.6,870.6,870.6,920.6,2364.9,2698.9
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Solar (MW),MW,,IRENA database,,,,,,,,,,,0,0,0.2,0.2,0.4,0.6,0.8,2.7,4.8,5.3,7.1,7.7,9.6,10.8,12,12.9,13.4,13.4,13.4
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Total renewable energy (MW),MW,,IRENA database,,,,,,,,,,,232.1,232.1,232.3,233.2,493.4,493.6,493.8,755.7,773.8,774.3,776.1,776.7,864.2,865.4,912.6,913.5,964,2429.2,2763.2
Angola,Southern Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Wind (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,Southern Africa,Electricity,Financial,Electricity financial indicators,Electricity: Hidden costs due to under-collection (% of GDP),%,,AIKP Database,,,,,,,,,,,,,,,,0.0550732,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (national; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,1.76588,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (quintile 1; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,0.263667,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (quintile 2; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,0.849538,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (quintile 3; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,1.41537,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (quintile 4; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,1.64669,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (quintile 5; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,3.93573,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (rural; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,2.04491,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Affordability,Energy affordability,Energy: Household spending on energy (urban; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,0.0387002,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,,Tracking SDG7/WBG,,,,,,,,,,,10.31,,,,,11.58,,,,,13.06,NULL,NULL,NULL,14.36,NULL,14.97,,
Angola,Southern Africa,Energy,Efficiency,Energy efficiency,National energy intensity (MJ/USD PPP 2011),MJ/USD PPP 2011,,Tracking SDG7/WBG,4.6053,4.772858,5.15518,7.090347,6.944232,6.285041,5.816002,5.507563,5.143654,5.233148,5.218281,5.227248,5.876513,6.02512,5.590728,4.568534,4.151634,3.612273,3.435368,3.645428,3.697914,3.695967,3.857078,3.61634,3.646201,3.605959,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-National (% of population),% of population,,Tracking SDG7/WBG,11.39781,12.57938,13.76044,14.93844,16.11032,17.27303,18.4235,19.55868,20.6755,21.7709,22.84336,20,24.93909,25.97451,27.0097,28.05074,29.10368,37.5,31.26801,32.38247,33.51495,34.6,35.82196,36.99049,32,42,40.52061,43,NULL
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.35763,,,,,,1.68394,,,,0.2672,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,5.1723,,,,,,8.80922,,,,3.0135,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,12.96625,,,,,,38.35447,,,,15.5224,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,32.74729,,,,,,69.32131,,,,75.8733,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,81.80297,,,,,,88.93389,,,,94.2508,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Rural (% of population),% of population,,Tracking SDG7/WBG,7.518615,8.330743,9.121242,9.887081,10.62208,11.32157,11.9802,12.59309,13.15428,13.65746,14.09835,4,14.81211,15.09559,15.3366,15.54392,15.72092,8.8,16.00937,16.12413,16.20996,5.5,16.2843,16.27224,3,7,15.98421,5.553367,NULL
Angola,Southern Africa,Electricity,Access,Electricity access,Population access to electricity-Urban (% of population),% of population,,Tracking SDG7/WBG,22.68237,24.53392,26.3853,28.23565,30.08393,31.92912,33.7702,35.60611,37.43584,39.25837,41.07328,30,44.68964,46.49671,48.30681,50.12274,51.94732,66.1,55.63294,57.49501,59.36778,82.5,63.13834,65.03254,51,64,70.72974,69,NULL
Angola,Southern Africa,Electricity,Access,Electricity access,Population without access to electricity-National (millions of people),Millions of people,,Tracking SDG7/WBG,10.78416,10.9743,11.18384,11.40143,11.61142,11.80431,11.97729,12.13778,12.29872,12.47736,12.68527,13.58661,13.19019,13.47513,13.77014,14.06791,14.3653,13.12355,14.95568,15.24745,15.53698,15.83894,16.10622,16.38143,18.30592,16.1584,17.13807,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population without access to electricity-Rural (millions of people),Millions of people,,Tracking SDG7/WBG,8.376726,8.49023,8.618479,8.753286,8.882425,8.999184,9.101892,9.196821,9.294103,9.40699,9.544481,9.645409,9.895766,10.10092,10.31734,10.54061,10.76839,10.43842,11.23802,11.48076,11.72961,14.1055,12.2487,12.51868,12.59763,11.74047,13.35814,,
Angola,Southern Africa,Electricity,Access,Electricity access,Population without access to electricity-Urban (millions of people),Millions of people,,Tracking SDG7/WBG,2.407437,2.484071,2.565365,2.648139,2.728997,2.805122,2.875401,2.940954,3.00462,3.070368,3.140784,3.941204,3.294423,3.374215,3.452799,3.5273,3.596904,2.685133,3.717665,3.766685,3.807369,1.733444,3.857516,3.862749,5.708285,4.417929,3.779934,,
Angola,Southern Africa,Social and Economic,Population,Population,Population; Total (millions of people),Millions of people,,AfDB Data portal,11.12787,11.47217,11.84897,12.24679,12.64848,13.04267,13.42481,13.80187,14.18771,14.60198,16.44092,16.98327,17.57265,18.20337,18.86572,19.55254,20.2624,20.99769,21.75942,22.54955,23.36913,24.21856,25.09615,25.99834,26.92047,27.8593,28.81346,29.785,30.775
Angola,Southern Africa,Social and Economic,Population,Population,Rural population (millions of people),Millions of people,,AfDB Data portal,7.690288,7.859474,8.04614,8.241345,8.431757,8.60907,8.769918,8.919747,9.068133,9.228789,9.410605,9.616237,9.840801,10.07839,10.32022,10.56039,10.79704,11.03127,11.26181,11.48858,11.71049,11.92667,12.13867,12.3484,12.55761,12.76765,12.97895,10.473,10.613
Angola,Southern Africa,Social and Economic,Population,Population,Urban population (millions of people),Millions of people,,AfDB Data portal,2.643556,2.793253,2.956618,3.130811,3.311675,3.495882,3.682027,3.871641,4.069409,4.281827,8.235,8.708,9.219,9.765,10.343,10.949,11.502,12.079,12.682,13.312,13.971,14.659,15.376,16.119,16.887,17.676,18.484,19.312,20.162
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,77.85766,,,,,,47.42419,,,56.9386,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,96.20325,,,,,,99.73739,,,0,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,94.47934,,,,,,96.77734,,,99.8387,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,91.5836,,,,,,39.94567,,,78.354,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,76.24108,,,,,,0.442,,,6.3714,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,30.40865,,,,,,0,,,0,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,70.7544,,,,,,88.26281,,,89.638,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,94.14461,,,,,,13.88006,,,9.991,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.6843,,,,,,0.16415,,,,0.4515,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.0267,,,,,,0,,,,0,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,0,,,,0.0508,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.29534,,,,,,0.39206,,,,0.2035,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.36437,,,,,,0.42938,,,,1.3145,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.74892,,,,,,0,,,,0.6882,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.87504,,,,,,0.23757,,,,0.0978,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.24696,,,,,,0.10384,,,,0.9593,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.07141,,,,,,1.88757,,,0.8131,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.64386,,,,,,0,,,0,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.74943,,,,,,0.7554,,,0.0113,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.43614,,,,,,8.20762,,,2.3397,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.95695,,,,,,0.49237,,,1.6873,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.56675,,,,,,0,,,0.0363,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.26236,,,,,,0.50977,,,0.4452,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.63361,,,,,,3.01927,,,1.3413,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,18.57799,,,,,,50.02301,,,41.7134,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.93344,,,,,,0,,,0,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,2.30068,,,,,,0.22793,,,0,NULL,NULL,NULL,NULL,NULL,NULL,,
Angola,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,5.65928,,,,,,51.45466,,,18.9174,NULL,NULL,NULL,NULL,NULL,NULL,,
